Customer_ID,Signup_Date,Plan,Contract_Type,Industry,Acquisition_Channel,Monthly_Spend_USD,Tenure_Months,Num_Users,Logins_Per_Month,Features_Used,API_Calls_Monthly,Support_Tier,Support_Tickets_6M,Days_Since_Last_Login,Payment_Failures,NPS_Score,Churned
CUST-01112,2024-02-27,Professional,Monthly,Technology,Partner,104.56,2,8,24,13,638,Premium,3,13,0,2,0
CUST-01113,2023-07-09,Professional,Annual,Legal,Social Media,113.27,3,3,17,11,4228,Standard,3,29,3,8,1
CUST-01114,2022-07-10,Starter,Monthly,Retail,Paid Search,32.18,22,5,9,12,3196,Basic,1,32,0,10,1
CUST-01115,2022-06-30,Business,Two-Year,Marketing,Direct,240.82,24,18,16,6,34313,Basic,0,9,0,10,0
CUST-01116,2022-09-10,Business,Monthly,Finance,Referral,284.99,21,48,14,13,14561,Premium,1,22,0,4,0
CUST-01117,2022-09-24,Professional,Monthly,Marketing,Organic Search,93.18,3,6,28,6,2812,Basic,3,13,0,10,0
CUST-01118,2023-09-15,Starter,Monthly,Healthcare,Organic Search,34.16,6,9,14,18,3204,Basic,1,25,2,1,1
CUST-01119,2023-09-17,Professional,Monthly,Manufacturing,Referral,122.76,6,5,18,8,62,Basic,4,10,0,10,0
CUST-01120,2022-04-26,Professional,Two-Year,Manufacturing,Organic Search,111.95,16,4,16,19,1933,Basic,2,9,0,1,0
CUST-01121,2022-04-21,Professional,Monthly,Marketing,Organic Search,92.59,11,4,11,12,1756,Standard,1,14,0,8,0
CUST-01122,2022-11-21,Starter,Monthly,Technology,Partner,35.37,2,5,15,4,2322,Premium,4,5,0,2,1
CUST-01123,2023-08-29,Professional,Monthly,Manufacturing,Social Media,126.64,9,10,19,16,55,Basic,2,8,0,3,0
CUST-01124,2022-05-21,Professional,Monthly,Legal,Paid Search,119.47,11,6,21,15,4414,Basic,4,35,1,5,1
CUST-01125,2022-10-14,Professional,Two-Year,Marketing,Referral,128.03,18,7,16,11,2359,Basic,1,16,0,3,0
CUST-01126,2022-12-07,Starter,Annual,Finance,Partner,27.06,1,1,16,2,1277,Standard,5,12,0,6,1
CUST-01127,2022-04-29,Starter,Annual,Marketing,Direct,28.84,26,2,7,1,2654,Basic,2,3,0,1,0
CUST-01128,2022-10-18,Professional,Annual,Education,Direct,118.33,10,9,24,13,4804,Standard,1,3,0,8,0
CUST-01129,2023-10-15,Business,Monthly,Education,Referral,317.39,8,10,9,5,24005,Standard,1,49,2,3,1
CUST-01130,2023-12-26,Starter,Annual,Healthcare,Referral,28.63,5,4,14,5,1639,Standard,2,1,0,1,0
CUST-01131,2023-06-17,Starter,Two-Year,Legal,Paid Search,34.66,4,3,19,18,3794,Basic,1,2,0,9,0
CUST-01132,2024-03-16,Professional,Annual,Marketing,Social Media,92.55,1,6,19,12,4604,Standard,2,44,0,8,1
CUST-01133,2024-03-05,Starter,Monthly,Manufacturing,Paid Search,27.75,3,9,10,4,3215,Basic,1,57,0,3,0
CUST-01134,2022-08-09,Professional,Annual,Manufacturing,Referral,96.05,7,4,10,1,2669,Basic,2,8,0,3,0
CUST-01135,2022-04-14,Professional,Two-Year,Legal,Referral,118.44,24,10,16,10,1935,Standard,1,51,0,3,1
CUST-01136,2023-07-08,Business,Annual,Marketing,Social Media,248.45,4,20,18,14,8005,Basic,1,68,0,8,0
CUST-01137,2022-01-21,Starter,Monthly,Marketing,Paid Search,35.48,19,5,22,20,954,Basic,2,3,0,8,0
CUST-01138,2023-03-27,Professional,Annual,Finance,Organic Search,89.21,2,4,20,17,4077,Standard,1,3,0,4,0
CUST-01139,2023-06-16,Starter,Annual,Finance,Organic Search,32.82,4,2,14,12,3253,Standard,1,4,0,1,1
CUST-01140,2023-12-04,Starter,Annual,Manufacturing,Paid Search,32.53,4,4,23,17,2927,Basic,3,10,0,9,1
CUST-01141,2022-07-26,Business,Annual,Education,Partner,323.46,1,16,19,3,37530,Premium,3,0,0,10,0
CUST-01142,2024-01-16,Starter,Two-Year,Healthcare,Organic Search,36.21,5,3,15,19,2852,Standard,1,62,0,2,1
CUST-01143,2022-07-21,Business,Annual,Legal,Partner,243.31,1,6,24,19,32759,Basic,4,9,0,2,1
CUST-01144,2023-12-05,Starter,Monthly,Manufacturing,Paid Search,28.5,6,3,9,4,4963,Standard,1,34,0,2,1
CUST-01145,2022-02-02,Enterprise,Annual,Finance,Referral,549.13,15,43,26,8,12972,Premium,0,13,0,4,0
CUST-01146,2023-11-08,Professional,Annual,Manufacturing,Referral,102.46,2,5,8,5,2310,Basic,2,1,0,2,0
CUST-01147,2022-12-12,Business,Monthly,Marketing,Partner,286.38,1,10,18,13,8441,Basic,3,1,0,10,0
CUST-01148,2024-03-20,Enterprise,Monthly,Technology,Direct,622.95,1,14,20,5,45518,Standard,0,24,1,1,1
CUST-01149,2023-07-17,Starter,Two-Year,Marketing,Paid Search,28.31,6,3,16,1,2124,Premium,0,2,0,3,0
CUST-01150,2022-06-15,Enterprise,Monthly,Retail,Social Media,640.32,16,18,17,6,39260,Standard,1,17,0,8,0
CUST-01151,2022-08-22,Professional,Monthly,Finance,Direct,123.23,5,9,14,11,2616,Basic,1,16,1,3,1
CUST-01152,2022-09-13,Starter,Monthly,Healthcare,Organic Search,34.34,2,6,34,16,4623,Premium,2,4,0,8,0
CUST-01153,2023-11-25,Starter,Monthly,Marketing,Paid Search,26.85,7,7,19,8,2058,Basic,2,1,0,2,1
CUST-01154,2022-05-02,Starter,Monthly,Healthcare,Organic Search,26.61,26,1,26,18,1882,Basic,2,9,0,7,0
CUST-01155,2022-01-14,Professional,Monthly,Healthcare,Direct,105.88,17,6,22,4,1213,Standard,3,9,3,2,1
CUST-01156,2022-09-10,Starter,Annual,Manufacturing,Referral,26.59,2,6,8,2,2357,Basic,0,34,2,9,1
CUST-01157,2022-01-18,Professional,Monthly,Legal,Organic Search,93.62,19,9,17,15,3489,Standard,1,15,0,10,1
CUST-01158,2024-03-06,Starter,Annual,Legal,Organic Search,28.41,1,8,11,14,3224,Basic,3,4,0,3,0
CUST-01159,2023-05-02,Professional,Annual,Technology,Organic Search,122.0,1,5,24,14,3486,Basic,2,13,0,6,1
CUST-01160,2023-04-24,Starter,Annual,Education,Organic Search,31.28,2,5,18,18,4522,Basic,1,9,1,10,0
CUST-01161,2022-09-13,Professional,Monthly,Marketing,Referral,99.77,3,1,16,20,4987,Standard,2,27,0,10,0
CUST-01162,2023-09-13,Business,Monthly,Manufacturing,Referral,316.65,9,42,14,7,30359,Standard,2,30,1,2,0
CUST-01163,2023-01-27,Professional,Monthly,Finance,Organic Search,100.69,4,5,11,16,3931,Standard,2,30,0,4,1
CUST-01164,2023-11-17,Starter,Two-Year,Education,Social Media,34.65,5,2,23,1,548,Standard,1,10,0,5,0
CUST-01165,2023-04-24,Enterprise,Monthly,Manufacturing,Direct,697.31,1,35,14,4,5834,Basic,4,7,0,3,0
CUST-01166,2023-07-13,Professional,Monthly,Retail,Paid Search,115.25,2,10,22,5,917,Basic,1,1,2,8,0
CUST-01167,2023-11-09,Professional,Two-Year,Technology,Direct,113.89,5,2,27,9,2491,Standard,3,2,1,3,0
CUST-01168,2022-08-27,Business,Annual,Manufacturing,Partner,259.56,19,24,23,1,35330,Basic,4,1,0,1,1
CUST-01169,2022-07-13,Professional,Annual,Healthcare,Paid Search,92.81,13,7,13,3,1292,Standard,1,23,0,8,0
CUST-01170,2023-06-01,Business,Monthly,Manufacturing,Referral,283.85,3,26,17,2,17506,Basic,3,14,0,6,1
CUST-01171,2023-03-14,Starter,Monthly,Manufacturing,Direct,32.84,1,4,16,16,2327,Standard,2,1,0,9,0
CUST-01172,2023-08-18,Professional,Two-Year,Finance,Paid Search,93.34,7,1,19,10,4995,Basic,4,7,0,9,0
CUST-01173,2022-11-16,Professional,Annual,Healthcare,Paid Search,90.11,5,3,16,4,3161,Basic,2,0,0,6,1
CUST-01174,2023-08-11,Starter,Monthly,Education,Social Media,32.44,4,9,20,20,336,Premium,5,14,3,3,1
CUST-01175,2022-03-11,Enterprise,Annual,Technology,Referral,665.42,14,5,11,10,4840,Basic,4,1,0,2,0
CUST-01176,2023-09-07,Business,Annual,Retail,Referral,259.73,3,7,20,7,31136,Standard,2,25,0,1,0
CUST-01177,2022-04-07,Starter,Annual,Marketing,Referral,29.05,13,1,15,12,2280,Standard,1,2,0,8,0
CUST-01178,2022-07-17,Starter,Monthly,Education,Paid Search,29.79,23,10,24,13,517,Basic,4,1,1,8,0
CUST-01179,2023-09-01,Starter,Annual,Technology,Social Media,32.08,9,1,22,15,4515,Basic,3,3,0,5,0
CUST-01180,2022-12-01,Professional,Annual,Legal,Referral,128.51,6,5,27,20,4410,Standard,1,69,0,4,0
CUST-01181,2023-06-03,Business,Monthly,Education,Referral,278.84,7,6,16,11,38558,Basic,3,13,1,6,1
CUST-01182,2023-12-05,Starter,Monthly,Marketing,Organic Search,33.05,4,7,17,12,928,Basic,1,14,0,2,1
CUST-01183,2023-02-09,Professional,Annual,Legal,Paid Search,118.91,7,7,12,4,4216,Standard,1,34,0,6,1
CUST-01184,2022-11-05,Starter,Annual,Education,Social Media,32.99,5,10,17,6,384,Basic,2,53,3,7,1
CUST-01185,2023-03-18,Enterprise,Annual,Legal,Organic Search,745.53,8,28,17,6,940,Standard,1,17,0,5,0
CUST-01186,2022-01-30,Professional,Annual,Manufacturing,Referral,106.65,19,5,20,8,1575,Standard,4,13,0,10,0
CUST-01187,2023-01-26,Business,Annual,Finance,Referral,260.91,5,22,21,2,7104,Basic,2,0,0,6,0
CUST-01188,2023-03-12,Enterprise,Two-Year,Finance,Organic Search,541.29,3,10,18,6,49940,Standard,1,2,2,7,0
CUST-01189,2022-11-20,Business,Monthly,Legal,Organic Search,255.04,3,6,17,9,46474,Premium,1,13,0,2,0
CUST-01190,2023-06-14,Professional,Annual,Legal,Partner,126.98,11,1,3,4,3887,Standard,0,25,0,7,0
CUST-01191,2023-08-15,Professional,Monthly,Marketing,Paid Search,96.86,10,1,21,15,1105,Premium,4,14,1,7,0
CUST-01192,2022-04-24,Professional,Monthly,Technology,Organic Search,105.93,6,5,20,16,2802,Basic,1,15,0,6,0
CUST-01193,2022-12-25,Business,Annual,Marketing,Partner,277.12,6,33,13,10,8383,Basic,4,20,0,9,0
CUST-01194,2022-10-02,Starter,Annual,Technology,Referral,29.04,2,7,28,10,3009,Basic,0,41,0,8,0
CUST-01195,2022-07-18,Starter,Monthly,Manufacturing,Paid Search,36.31,5,9,25,20,695,Basic,1,21,1,7,1
CUST-01196,2022-02-01,Professional,Annual,Legal,Referral,118.49,7,2,28,12,103,Standard,2,31,1,1,1
CUST-01197,2024-01-02,Enterprise,Monthly,Retail,Organic Search,737.18,6,39,14,11,47132,Standard,4,4,0,3,0
CUST-01198,2022-02-06,Starter,Monthly,Healthcare,Social Media,28.76,28,7,26,16,4138,Basic,0,0,1,2,0
CUST-01199,2023-01-04,Starter,Two-Year,Education,Paid Search,29.05,9,9,17,18,2962,Standard,2,6,0,8,0
CUST-01200,2023-12-04,Business,Monthly,Marketing,Organic Search,279.13,6,39,10,5,35168,Basic,0,46,0,9,0
CUST-01201,2023-08-17,Professional,Annual,Finance,Direct,104.39,7,10,17,10,2576,Basic,0,8,1,3,1
CUST-01202,2022-04-02,Business,Monthly,Legal,Referral,249.38,24,12,25,5,13351,Standard,1,0,0,4,0
CUST-01203,2022-04-26,Starter,Monthly,Manufacturing,Organic Search,32.69,21,3,20,6,4235,Premium,2,16,0,1,1
CUST-01204,2022-07-09,Starter,Monthly,Finance,Direct,26.62,8,1,5,17,3161,Basic,1,5,0,7,0
CUST-01205,2023-07-26,Professional,Annual,Manufacturing,Referral,114.1,11,2,10,18,684,Standard,1,5,0,4,0
CUST-01206,2023-07-21,Starter,Monthly,Marketing,Referral,36.74,5,2,13,16,2263,Basic,1,8,0,9,0
CUST-01207,2023-11-24,Starter,Annual,Healthcare,Organic Search,36.15,7,4,7,15,3311,Premium,3,14,0,1,0
CUST-01208,2023-03-25,Enterprise,Annual,Healthcare,Paid Search,767.32,14,45,5,14,28367,Premium,3,7,0,7,0
CUST-01209,2022-11-03,Starter,Two-Year,Healthcare,Referral,33.61,3,4,13,1,3661,Standard,2,5,0,2,0
CUST-01210,2022-02-12,Enterprise,Annual,Technology,Paid Search,603.52,17,36,14,14,27504,Standard,3,9,0,5,0
CUST-01211,2023-02-02,Business,Monthly,Technology,Social Media,280.33,15,35,23,18,36400,Standard,1,13,0,10,0
CUST-01212,2022-03-16,Business,Annual,Technology,Paid Search,287.93,12,38,24,6,23790,Basic,3,41,0,2,0
CUST-01213,2022-03-31,Starter,Monthly,Legal,Direct,33.0,5,6,19,17,4729,Standard,1,1,0,3,1
CUST-01214,2023-08-09,Business,Two-Year,Finance,Partner,299.9,6,30,15,11,33455,Basic,3,3,0,2,0
CUST-01215,2022-10-31,Business,Monthly,Finance,Referral,290.93,13,7,6,9,6022,Standard,1,10,0,10,0
CUST-01216,2023-05-04,Starter,Annual,Healthcare,Paid Search,27.99,6,5,27,9,1080,Basic,1,7,0,9,0
CUST-01217,2024-03-09,Professional,Monthly,Finance,Organic Search,122.17,3,10,17,5,3007,Basic,4,3,0,1,1
CUST-01218,2022-12-17,Starter,Two-Year,Education,Partner,30.73,14,8,14,7,1114,Basic,2,13,3,8,0
CUST-01219,2024-03-17,Enterprise,Two-Year,Technology,Organic Search,685.5,2,32,17,6,45144,Basic,3,9,0,8,0
CUST-01220,2024-03-24,Professional,Two-Year,Technology,Social Media,104.52,2,1,25,18,483,Basic,2,0,0,10,1
CUST-01221,2023-11-04,Professional,Two-Year,Marketing,Organic Search,121.07,1,2,9,12,1862,Premium,2,8,0,8,0
CUST-01222,2023-03-17,Starter,Monthly,Marketing,Referral,26.48,10,1,24,9,709,Premium,1,0,1,10,0
CUST-01223,2022-05-25,Starter,Annual,Manufacturing,Paid Search,29.5,19,9,12,14,2823,Basic,3,6,0,5,0
CUST-01224,2023-10-02,Starter,Monthly,Finance,Partner,35.8,9,4,17,18,677,Basic,1,42,0,2,1
CUST-01225,2023-12-03,Business,Monthly,Healthcare,Social Media,290.23,2,19,22,12,28694,Basic,3,0,0,4,0
CUST-01226,2023-07-13,Professional,Two-Year,Technology,Referral,91.49,7,8,8,19,4488,Basic,2,25,1,5,0
CUST-01227,2022-11-22,Professional,Two-Year,Legal,Partner,110.77,8,5,18,5,4425,Basic,1,2,0,6,0
CUST-01228,2023-04-05,Enterprise,Monthly,Marketing,Paid Search,707.94,10,24,22,6,13499,Standard,3,10,0,1,0
CUST-01229,2023-05-21,Starter,Monthly,Education,Referral,34.98,11,10,10,8,816,Premium,1,4,0,2,1
CUST-01230,2022-10-30,Professional,Monthly,Legal,Organic Search,116.29,15,3,19,1,3326,Standard,1,23,2,6,1
CUST-01231,2022-01-01,Starter,Annual,Healthcare,Referral,37.01,29,3,23,11,4635,Basic,3,0,0,1,0
CUST-01232,2022-11-24,Business,Monthly,Marketing,Organic Search,293.78,4,47,12,12,42904,Standard,0,1,0,10,0
CUST-01233,2023-05-20,Professional,Monthly,Manufacturing,Referral,90.37,2,3,23,20,4511,Basic,1,1,0,6,0
CUST-01234,2024-02-09,Professional,Monthly,Technology,Organic Search,90.21,1,7,27,20,1771,Premium,3,25,0,1,0
CUST-01235,2022-02-02,Starter,Monthly,Retail,Paid Search,29.32,29,9,22,3,589,Standard,1,1,2,10,0
CUST-01236,2022-06-28,Enterprise,Annual,Marketing,Paid Search,619.8,18,49,17,12,44959,Standard,2,15,0,3,0
CUST-01237,2023-08-15,Starter,Annual,Technology,Paid Search,30.83,1,7,17,3,4478,Basic,1,14,0,8,1
CUST-01238,2023-11-28,Starter,Monthly,Retail,Referral,31.66,2,10,19,10,4759,Standard,1,0,1,6,1
CUST-01239,2022-12-09,Professional,Annual,Technology,Organic Search,119.15,11,6,15,3,4040,Basic,0,9,0,7,1
CUST-01240,2023-08-20,Starter,Monthly,Finance,Referral,31.43,1,10,15,8,1813,Basic,1,8,0,2,1
CUST-01241,2023-11-25,Starter,Monthly,Marketing,Organic Search,36.48,1,9,25,17,2074,Basic,2,38,1,3,1
CUST-01242,2022-01-07,Professional,Annual,Marketing,Partner,120.57,10,8,23,19,4558,Standard,2,17,0,9,0
CUST-01243,2023-08-31,Business,Annual,Education,Organic Search,232.84,7,3,13,8,27464,Standard,5,3,1,3,0
CUST-01244,2022-03-21,Starter,Annual,Manufacturing,Partner,30.39,9,1,11,1,3644,Basic,0,4,1,6,1
CUST-01245,2022-06-22,Starter,Annual,Finance,Organic Search,28.29,4,9,9,17,4692,Premium,1,19,0,1,0
CUST-01246,2022-08-05,Professional,Annual,Marketing,Paid Search,119.7,18,9,14,19,2563,Standard,4,17,0,8,0
CUST-01247,2022-02-15,Business,Annual,Technology,Referral,233.48,23,50,19,8,31375,Standard,2,9,1,10,0
CUST-01248,2023-08-19,Enterprise,Monthly,Finance,Direct,684.93,8,18,21,10,3500,Standard,4,3,0,9,0
CUST-01249,2022-08-07,Professional,Monthly,Education,Social Media,89.15,20,4,13,5,484,Basic,1,24,0,5,0
CUST-01250,2023-06-22,Business,Two-Year,Healthcare,Organic Search,296.92,12,24,14,1,44114,Basic,1,23,0,1,0
CUST-01251,2022-06-02,Enterprise,Annual,Finance,Organic Search,605.47,8,29,19,12,8335,Standard,4,0,0,2,0
CUST-01252,2022-04-06,Starter,Monthly,Marketing,Direct,35.11,14,7,20,13,1614,Basic,0,18,0,1,1
CUST-01253,2023-08-22,Business,Monthly,Retail,Organic Search,269.61,2,5,5,6,39204,Basic,2,24,0,2,1
CUST-01254,2023-06-28,Business,Annual,Healthcare,Partner,239.95,4,2,17,8,48619,Standard,1,12,0,5,0
CUST-01255,2022-07-27,Starter,Annual,Legal,Social Media,32.68,4,9,12,12,3324,Standard,3,9,2,6,1
CUST-01256,2022-02-11,Professional,Two-Year,Retail,Referral,126.88,13,3,10,19,4195,Standard,2,19,0,6,0
CUST-01257,2023-11-03,Starter,Monthly,Manufacturing,Partner,34.95,1,7,18,10,4953,Standard,2,6,0,4,1
CUST-01258,2022-06-22,Professional,Monthly,Finance,Paid Search,95.72,13,2,12,10,1203,Basic,1,1,0,7,0
CUST-01259,2022-11-25,Business,Annual,Finance,Organic Search,317.81,9,33,13,18,48165,Basic,2,32,2,10,0
CUST-01260,2022-09-03,Business,Monthly,Healthcare,Referral,316.76,10,37,27,9,14457,Basic,4,3,1,6,0
CUST-01261,2023-04-17,Business,Monthly,Marketing,Referral,319.96,3,24,16,8,16090,Basic,3,24,2,4,1
CUST-01262,2023-11-16,Starter,Monthly,Manufacturing,Paid Search,34.29,5,6,19,12,3824,Standard,4,54,2,7,1
CUST-01263,2024-01-08,Starter,Annual,Marketing,Partner,31.36,3,6,19,14,3036,Standard,2,2,0,5,0
CUST-01264,2022-03-07,Professional,Two-Year,Retail,Direct,109.01,14,3,12,6,2811,Basic,1,15,0,1,0
CUST-01265,2022-11-10,Professional,Two-Year,Healthcare,Direct,125.74,17,3,19,20,1168,Basic,0,40,0,6,0
CUST-01266,2022-09-03,Business,Two-Year,Manufacturing,Direct,242.2,1,18,19,8,24113,Standard,4,0,3,10,0
CUST-01267,2023-11-15,Professional,Monthly,Retail,Organic Search,126.05,3,3,22,4,2465,Standard,2,18,0,5,0
CUST-01268,2023-04-14,Professional,Annual,Healthcare,Partner,105.44,4,1,12,18,999,Basic,1,5,1,9,0
CUST-01269,2023-07-17,Starter,Monthly,Healthcare,Direct,27.49,8,9,25,11,1281,Basic,1,26,0,5,1
CUST-01270,2023-11-28,Professional,Monthly,Manufacturing,Organic Search,107.34,6,8,20,6,207,Standard,2,22,1,7,0
CUST-01271,2023-04-09,Business,Monthly,Legal,Paid Search,246.27,3,21,33,7,12778,Basic,2,6,0,2,1
CUST-01272,2022-06-06,Enterprise,Monthly,Healthcare,Organic Search,689.88,15,24,12,17,43141,Premium,1,25,0,1,0
CUST-01273,2022-11-13,Business,Monthly,Marketing,Social Media,241.85,6,13,17,14,1734,Standard,2,4,2,4,0
CUST-01274,2023-06-26,Starter,Annual,Healthcare,Social Media,36.75,11,3,14,7,996,Basic,0,0,0,10,0
CUST-01275,2022-01-28,Professional,Two-Year,Finance,Social Media,104.57,20,8,12,12,1047,Standard,2,4,0,10,0
CUST-01276,2022-06-23,Business,Monthly,Manufacturing,Organic Search,245.34,5,40,23,17,39543,Standard,2,6,0,1,0
CUST-01277,2022-08-16,Business,Annual,Retail,Organic Search,306.6,12,28,19,3,33244,Basic,2,12,0,1,1
CUST-01278,2023-09-14,Enterprise,Monthly,Healthcare,Referral,550.02,8,11,9,13,2528,Basic,3,4,0,8,0
CUST-01279,2023-07-21,Professional,Annual,Finance,Referral,122.57,4,8,18,9,4375,Premium,1,2,0,7,0
CUST-01280,2022-08-10,Business,Monthly,Finance,Organic Search,237.15,23,11,13,4,49439,Standard,2,12,3,5,1
CUST-01281,2023-11-12,Business,Annual,Finance,Organic Search,280.48,6,23,20,2,24708,Basic,2,1,3,10,0
CUST-01282,2023-10-13,Professional,Monthly,Retail,Organic Search,91.05,8,2,17,9,3250,Standard,2,13,0,8,0
CUST-01283,2023-07-27,Starter,Monthly,Healthcare,Referral,33.86,5,6,14,1,587,Basic,3,11,0,7,0
CUST-01284,2023-08-08,Professional,Monthly,Marketing,Paid Search,100.46,8,6,20,16,368,Basic,1,18,0,5,0
CUST-01285,2023-03-15,Enterprise,Monthly,Education,Organic Search,697.16,12,37,22,11,28066,Basic,2,3,2,10,1
CUST-01286,2023-07-15,Professional,Monthly,Marketing,Direct,97.48,8,1,39,1,1123,Basic,3,59,0,3,1
CUST-01287,2024-01-17,Professional,Monthly,Finance,Paid Search,114.92,1,4,18,14,3305,Basic,0,3,0,10,0
CUST-01288,2022-06-18,Professional,Monthly,Manufacturing,Direct,109.82,14,4,15,20,1518,Basic,1,16,0,7,1
CUST-01289,2023-05-02,Business,Annual,Legal,Paid Search,320.1,11,41,14,19,45762,Standard,2,1,0,4,0
CUST-01290,2023-06-09,Business,Monthly,Marketing,Organic Search,256.85,11,8,15,2,10390,Basic,3,0,0,2,1
CUST-01291,2023-10-18,Business,Monthly,Education,Social Media,251.22,8,46,16,1,9193,Basic,3,1,0,9,0
CUST-01292,2022-11-01,Professional,Annual,Manufacturing,Social Media,119.3,19,5,14,14,1649,Basic,2,14,0,6,0
CUST-01293,2022-09-08,Starter,Monthly,Marketing,Referral,29.94,12,8,18,2,4823,Standard,3,3,0,5,0
CUST-01294,2023-10-13,Enterprise,Monthly,Finance,Social Media,644.85,6,25,7,11,13493,Basic,1,8,0,6,0
CUST-01295,2022-06-14,Starter,Monthly,Legal,Referral,30.16,15,7,19,8,641,Premium,1,13,0,10,0
CUST-01296,2023-09-19,Business,Annual,Marketing,Partner,307.81,7,27,22,8,19564,Premium,4,17,1,5,0
CUST-01297,2024-03-15,Starter,Annual,Education,Referral,28.67,1,7,13,20,1986,Standard,0,26,0,5,0
CUST-01298,2022-09-28,Starter,Two-Year,Finance,Organic Search,36.32,1,1,15,17,3441,Basic,5,23,0,8,0
CUST-01299,2023-06-19,Professional,Annual,Education,Organic Search,121.48,10,3,13,1,4677,Basic,3,9,0,1,1
CUST-01300,2023-06-16,Starter,Two-Year,Retail,Paid Search,29.89,6,7,25,11,3871,Standard,3,28,1,3,1
CUST-01301,2022-11-08,Starter,Monthly,Healthcare,Organic Search,29.33,13,10,17,19,447,Standard,1,11,1,3,1
CUST-01302,2022-12-08,Business,Two-Year,Marketing,Social Media,244.42,13,39,14,7,21677,Standard,1,3,2,8,0
CUST-01303,2023-09-17,Professional,Two-Year,Healthcare,Paid Search,121.02,4,6,18,7,2124,Standard,4,2,0,7,1
CUST-01304,2022-10-31,Professional,Two-Year,Retail,Direct,103.79,6,3,13,2,2037,Basic,3,3,0,8,0
CUST-01305,2023-11-11,Starter,Monthly,Legal,Social Media,27.35,4,7,11,2,4523,Standard,1,16,0,6,0
CUST-01306,2022-02-21,Professional,Annual,Healthcare,Referral,100.21,5,8,29,10,527,Basic,3,1,3,4,0
CUST-01307,2024-03-23,Business,Monthly,Technology,Organic Search,229.92,2,36,19,14,25614,Basic,5,29,1,8,0
CUST-01308,2022-05-17,Business,Monthly,Finance,Referral,299.67,17,15,19,5,1064,Basic,3,3,0,7,1
CUST-01309,2023-02-23,Starter,Monthly,Manufacturing,Organic Search,26.35,15,2,23,15,2991,Premium,3,2,0,1,1
CUST-01310,2022-09-13,Professional,Annual,Finance,Paid Search,102.86,2,6,17,2,640,Premium,1,4,2,3,1
CUST-01311,2022-08-10,Starter,Monthly,Finance,Organic Search,31.76,9,9,16,15,557,Premium,0,5,1,10,0
CUST-01312,2022-06-16,Enterprise,Annual,Finance,Paid Search,543.03,6,24,9,15,47330,Basic,1,0,0,5,0
CUST-01313,2023-05-03,Business,Annual,Manufacturing,Paid Search,319.56,11,17,20,4,40782,Standard,0,15,2,10,1
CUST-01314,2023-03-28,Professional,Monthly,Manufacturing,Referral,114.44,3,6,11,6,1274,Basic,1,8,1,1,0
CUST-01315,2022-10-16,Business,Annual,Finance,Partner,262.47,9,32,13,7,29580,Standard,2,23,1,2,1
CUST-01316,2023-06-10,Enterprise,Annual,Retail,Referral,567.67,1,45,25,20,3276,Standard,3,15,0,2,0
CUST-01317,2023-10-07,Business,Monthly,Finance,Paid Search,253.12,4,38,17,12,11678,Standard,3,24,0,2,1
CUST-01318,2022-08-14,Professional,Monthly,Manufacturing,Organic Search,104.46,18,1,20,10,1225,Basic,1,3,0,7,0
CUST-01319,2023-01-27,Business,Two-Year,Retail,Referral,250.06,7,1,13,7,18998,Basic,2,1,1,8,0
CUST-01320,2023-09-06,Starter,Annual,Technology,Paid Search,35.85,6,1,17,1,3065,Standard,1,4,1,7,0
CUST-01321,2024-03-17,Starter,Monthly,Manufacturing,Social Media,34.99,3,10,9,13,3499,Standard,1,24,0,4,0
CUST-01322,2023-04-09,Business,Monthly,Manufacturing,Paid Search,265.35,8,11,10,12,37174,Basic,4,2,0,7,0
CUST-01323,2022-01-29,Professional,Annual,Marketing,Social Media,94.71,21,3,12,19,2341,Basic,1,53,2,6,0
CUST-01324,2022-11-22,Business,Monthly,Legal,Organic Search,245.85,11,16,19,5,42320,Basic,0,13,0,10,0
CUST-01325,2022-12-10,Enterprise,Monthly,Technology,Referral,549.34,9,36,26,4,12748,Basic,1,18,0,2,0
CUST-01326,2022-08-18,Business,Annual,Healthcare,Direct,228.44,6,6,17,5,6184,Premium,3,28,1,3,0
CUST-01327,2023-12-30,Starter,Two-Year,Finance,Direct,33.79,3,9,22,18,4091,Premium,1,11,1,5,0
CUST-01328,2023-07-05,Professional,Monthly,Legal,Paid Search,110.12,1,5,17,1,348,Standard,2,12,0,3,1
CUST-01329,2022-11-18,Professional,Monthly,Marketing,Referral,109.87,17,7,26,10,3271,Standard,1,32,0,2,0
CUST-01330,2022-05-25,Starter,Monthly,Legal,Direct,33.74,23,3,12,7,1499,Basic,4,10,0,2,1
CUST-01331,2023-05-13,Starter,Monthly,Healthcare,Organic Search,37.38,9,10,28,5,3328,Standard,1,36,3,10,1
CUST-01332,2022-04-24,Starter,Annual,Technology,Organic Search,27.97,24,7,17,14,171,Standard,2,1,0,3,1
CUST-01333,2023-07-12,Starter,Monthly,Retail,Direct,27.97,7,1,21,2,2675,Standard,2,16,0,5,0
CUST-01334,2023-07-21,Starter,Two-Year,Legal,Direct,34.33,3,10,20,19,511,Basic,4,7,0,7,0
